soc,soh,route_id,longitude,latitude,altitude,timestamp_gps_utc,car_id,time_diff,point_geom,route_code,driver,start_timestamp,end_timestamp,car_code,car_description,capacity,ref_consumption,timestamp_weather_utc,wind_mph,wind_kph,wind_degree,wind_dir,Frontal_Wind,Veh_deg,totalVehicles,speedAvg,cars_by_speed_interval_0_80,cars_by_speed_interval_80_100,cars_by_speed_interval_100_120,cars_by_speed_interval_0_50,cars_by_speed_interval_50_80,cars_by_speed_interval_80_120,cars_by_speed_interval_120_inf,cars_by_length_interval_0_7,cars_by_length_interval_7_inf,max_speed,radius,label
79,98.5,27,-2.066878,43.1635,118.05468,13:45.2,6,-0.3379999999999999,0101000020E6100000A4011457F78800C05280A89FED944540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,12.22473948934243,-99.88712739911976,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
79,98.5,27,-2.0670638,43.162434000000005,117.211136,13:50.3,6,0.161,0101000020E61000004EA990CE588900C04CEF0E98CA944540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,12.714615714803026,-67.97240790466321,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
79,98.5,27,-2.0664816000000004,43.160995,116.06827,13:56.3,6,-0.187,0101000020E6100000C66B6688278800C03760C4719B944540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,12.458374419579398,-63.40279180115658,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
79,98.5,27,-2.0659108,43.159855,116.43166,14:01.3,6,0.299,0101000020E6100000B0E2A846FC8600C064BC842076944540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,12.961338735770145,-84.41989211840118,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
79,98.5,27,-2.0657706,43.15842,118.61753,14:07.4,6,-0.24,0101000020E6100000753957B4B28600C0A504D21C47944540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,11.079192281179104,-111.54324460914818,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
79,98.5,27,-2.0662246,43.15727,120.26606,14:12.5,6,0.272,0101000020E61000008A880ABDA08700C0104BE75C21944540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,9.111664436055186,-125.50096395730128,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0671833,43.155926,121.73808,14:18.5,6,-0.223,0101000020E61000000FBFD96A978900C0645DB65FF5934540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,9.196482607030442,-124.97447376352974,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.06795,43.15483,120.50262,14:23.5,6,0.206,0101000020E61000004E2C1D5B298B00C0ADD2438CD1934540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,9.05871560675238,-125.8272326092934,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,8.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0688777,43.153545,119.95782,14:29.7,6,-0.473,0101000020E6100000B576E8CE0F8D00C08F492D6BA7934540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,10.191825432921076,-118.37295454677202,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,8.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0694907,43.15241,119.23753,14:34.6,6,0.036,0101000020E610000058B0F723518E00C04965862482934540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,11.18021945071856,-110.68152167830404,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,8.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0700645,43.15089,121.476875,14:40.6,6,-0.462,0101000020E6100000C8C6400C7E8F00C0F62C156550934540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,10.420358075617692,-116.72009382027186,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,8.0,1.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0706887,43.14965,124.08926,14:45.7,6,-0.033,0101000020E6100000CB7B934EC59000C052A983BB27934540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,11.487505533124446,-107.91363223243695,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,2.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.071096,43.14839,123.328094,14:50.8,6,0.437,0101000020E6100000A4A1D0C99A9100C0F31D1E7AFE924540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,12.994829699726855,-81.61598837411775,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,2.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.070868,43.146843,126.53404,14:56.8,6,0.188,0101000020E6100000A397774C239100C0457BDEC9CB924540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,12.254524962287698,-60.50245039980303,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,2.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0700743000000004,43.14544,126.78332,15:02.8,6,-0.182,0101000020E61000002F500F1D838F00C0987EB1C29D924540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,12.86991564345144,-71.88775041754323,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,2.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.069706,43.144314,128.42311,15:07.9,6,0.3289999999999999,0101000020E610000099492805C28E00C0BBEC12DA78924540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,13:32.0,8.1,13.0,350,N,12.772789554981337,-90.72789901942252,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,2.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0697246,43.14285,128.10071000000002,15:13.9,6,0.0,0101000020E6100000B55949B5CB8E00C048E4D6E348924540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,12.740220988915226,-91.4734454939586,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,2.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.069762,43.141396,129.06996,15:20.0,6,-0.48,0101000020E61000009A64EF51DF8E00C0ED87254719924540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,12.976960925120384,-83.41163555975395,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,2.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0696368,43.140312,129.79025,15:25.0,6,-0.043,0101000020E6100000DFD613CA9D8E00C0F29169B0F5914540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,12.873616909899088,-72.00418180889253,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,3.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0692837,43.139225,129.4122,15:30.1,6,0.418,0101000020E610000004712694E48D00C0F8FA7823D2914540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,12.93690153153361,-85.6474342316772,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,40.0,3.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.069176,43.13781,129.85991,15:36.1,6,-0.1,0101000020E61000009136C31DAC8D00C06B55A8BAA3914540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,10.986912758303442,-112.3122963700384,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,100.0,3.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0696504,43.136654,132.6641,15:41.1,6,0.428,0101000020E610000058240DEAA48E00C0459A09D27D914540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,9.275222933494206,-124.48133960479475,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,3.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0703633000000004,43.135616,138.1959,15:47.2,6,0.078,0101000020E610000047CCB39C1A9000C0F9B261E15B914540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,10.575072983309015,-115.56392184149864,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,100.0,3.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.070878,43.13454,143.38179,15:53.3,6,-0.349,0101000020E6100000ABE4FA88289100C08999869F38914540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,11.87144347204276,-104.05031011022513,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,100.0,3.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0711658,43.133390000000006,147.82741,15:59.3,6,-0.037,0101000020E6100000AA8A0260BF9100C0A66FF3EB12914540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,11.015325712712407,-112.0772614216446,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,40.0,3.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0716152,43.132282,150.16257,16:05.4,6,-0.299,0101000020E6100000DF33520BAB9200C0B11308ABEE904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,10.337390490679905,-117.32737260773531,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,100.0,3.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0720627,43.131416,151.3314,16:10.4,6,0.26,0101000020E6100000FD9EBFA5959300C0D6F69C45D2904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,9.445627362424604,-123.39899521445668,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,8.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0726337,43.13055,151.04056,16:16.5,6,-0.369,0101000020E6100000FE1E6AF2C09400C03A18E2ECB5904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,6.858586819042044,-138.15766656536852,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.073306,43.129948,151.6922,16:21.5,6,0.172,0101000020E6100000C7C48273219600C016A7FB20A2904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,2.3198769613371866,-159.72038953951454,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,100.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.074421,43.129536,151.9116,16:27.6,6,-0.426,0101000020E6100000EDD7DA066A9800C00328469094904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,-0.9471715117211266,-174.1782353425448,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0755587,43.12942,150.82687,16:32.7,6,0.092,0101000020E6100000DEE3328CBE9A00C0192BA1E590904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,-1.530041843343231,-176.75912344661435,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,55.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0770245,43.129337,146.75137,16:38.7,6,-0.386,0101000020E61000001C9B75FCBE9D00C03A32BD168E904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,1.0704094276771885,-165.27696499726898,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0783298,43.128994,143.81589,16:43.7,6,0.301,0101000020E6100000FF1EF86F6BA000C02761F0D782904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,2.791528329173059,-157.6001395487498,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
78,98.5,27,-2.0797467,43.12841,139.61281,16:49.8,6,-0.158,0101000020E61000008FC5A93052A300C01B6472C96F904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,0.3811318910201531,-168.31997089850637,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,100.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0810044,43.12815,140.66,16:54.8,6,0.3829999999999999,0101000020E6100000906AF7ACE5A500C04728A83167904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,-1.3720219796275188,-176.0582879270193,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,100.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0827024,43.128033,141.6936,17:00.9,6,-0.13,0101000020E61000007AD7ECDD5FA900C0B359925763904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,0.5956666506677327,-167.37375854942334,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,8.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.083997,43.127743,140.49858,17:05.9,6,0.303,0101000020E6100000529FEDA406AC00C0300AE0EA59904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,4.182587060854337,-151.23196793338744,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,100.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0853503,43.127,140.36455,17:12.0,6,-0.151,0101000020E61000002585FC1FCCAE00C03953148141904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,7.931278063899219,-132.40338805422292,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,100.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0863302,43.125927,138.7266,17:18.0,6,-0.319,0101000020E610000096B3C7D3CDB000C0929A24661E904540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,10.779051771324829,-113.98767641632274,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,4.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0867903,43.124893,136.6254,17:23.1,6,0.119,0101000020E610000081C51725BFB100C05A50C471FC8F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,9.975938380456544,-119.88081654485094,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0873034,43.124,135.95824,17:29.1,6,-0.318,0101000020E610000082D0082BCCB200C03F9CC137DF8F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,7.609110794737463,-134.17466770878468,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.087796,43.123493,133.33106999999998,17:34.3,6,0.09,0101000020E61000007EAF8061CEB300C0AC83D2A1CE8F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,16:46.3,8.1,13.0,350,N,2.946894642768504,-156.89806483834028,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0880609,43.12338,132.34091,17:40.3,6,-0.4,0101000020E6100000C23AE84559B400C0BF1AFBD3CA8F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,12.992812382086148,151.90536620164863,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.088222,43.123466,131.5081,17:45.4,6,0.132,0101000020E610000076FB73BFADB400C06E7E71CDCD8F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,5.276410805997163,83.9461434424987,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0881677,43.123978,130.76766999999998,17:51.4,6,-0.24,0101000020E610000092ECCD4491B400C0E0093A84DE8F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,3.6044604077014353,76.09710964061614,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0880375,43.124504,131.25485,17:56.4,6,0.31,0101000020E6100000ABEEC8034DB400C0A9C890B3EF8F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,2.851022953668508,72.66847738759812,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,55.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0880013,43.12462,132.21545,18:02.5,6,-0.172,0101000020E610000004A069F839B400C00B5B098DF38F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,12.75858052025522,161.0592711471004,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,55.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.088147,43.12467,133.82109,18:07.6,6,0.264,0101000020E61000002BD5835686B400C011071E13F58F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,1.5669721132655288,-126.92305592287676,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,55.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0885355,43.124153,132.17824,18:13.6,6,-0.231,0101000020E610000063D76A1352B500C012034245E48F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,4.1313196267646495,-138.52955666357326,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,45.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.089082,43.12367,129.66113,18:18.6,6,0.16,0101000020E6100000AC774DA670B600C0944CF856D48F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,8.451080577608746,-160.54786916028425,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,55.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0896766,43.12346,130.47461,18:24.7,6,-0.31,0101000020E61000009A2A6B6FA8B700C00C516A82CD8F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,11.492639471642676,177.86525952848703,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,40.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0905619,43.123493,128.10306,18:29.7,6,0.092,0101000020E6100000367DBC8678B900C0FD2D3C95CE8F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,12.14901622432604,170.8460913621556,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0916293,43.123665,128.1044,18:35.7,6,-0.4,0101000020E61000006634FC10A8BB00C0656ECB31D48F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,12.96253404877906,145.6490039017473,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,55.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.0922804,43.12411,128.32974,18:40.8,6,0.08,0101000020E6100000AEB5C779FDBC00C0A810E6D4E28F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,12.035266517166177,172.21225729439615,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,55.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
77,98.5,27,-2.093209,43.124237,131.32043000000002,18:46.9,6,-0.32,0101000020E6100000A9BE4E5EE4BE00C02D821204E78F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,8.228351126843624,-159.26811150797388,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,25.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
76,98.5,27,-2.094065,43.123913,130.86008,18:51.9,6,0.231,0101000020E6100000F790392BA5C000C09507DE61DC8F4540,20230419_DACIA_ANDOAIN_AZPEITIA_027,d1,06:14.2,50:07.4,DACIA_SPRING,Dacia Spring 33 kW,33000,139,18:32.1,8.1,13.0,120,ESE,8.898354935933773,-163.1954206584722,254.0,104.0,,,,1.0,3.0,218.0,32.0,234.0,20.0,55.0,5.0,0419_DACIA_ANDOAIN_AZPEITIA_027
